seqnames	start	end	width	strand	peak_name
chr1	172010949	172011155	207	*	peak_5233
chr1	161143251	161143508	258	*	peak_5234
chr1	59706296	59706747	452	*	peak_5235
chr1	156447076	156447395	320	*	peak_5236
chr1	119695287	119695741	455	*	peak_5237
chr1	160738410	160738587	178	*	peak_5238
chr1	143742892	143743357	466	*	peak_5239
chr1	82340563	82340779	217	*	peak_5240
chr1	80504163	80504545	383	*	peak_5241
chr1	58530752	58531014	263	*	peak_5242
chr1	45797963	45798377	415	*	peak_5243
chr1	85650447	85650771	325	*	peak_5244
chr1	22287188	22287489	302	*	peak_5245
chr1	143741281	143741528	248	*	peak_5246
chr1	150364720	150365037	318	*	peak_5247
chr1	180231196	180231420	225	*	peak_5248
chr1	87482410	87482683	274	*	peak_5249
chr1	90959451	90959890	440	*	peak_5250
chr1	185207246	185207631	386	*	peak_5251
chr1	175906575	175906962	388	*	peak_5252
chr1	65014753	65015251	499	*	peak_5253
chr1	150451947	150452395	449	*	peak_5254
chr1	125916443	125916692	250	*	peak_5255
chr1	58928426	58928805	380	*	peak_5256
chr1	90204433	90204890	458	*	peak_5257
chr1	107045940	107046070	131	*	peak_5258
chr1	62703420	62703898	479	*	peak_5259
chr1	34556096	34556396	301	*	peak_5260
chr1	75275378	75275599	222	*	peak_5261
chr1	36389162	36389632	471	*	peak_5262
chr1	87216994	87217363	370	*	peak_5263
chr1	77375909	77376256	348	*	peak_5264
chr1	5086880	5087072	193	*	peak_5265
chr1	135801357	135801812	456	*	peak_5266
chr1	178192399	178192647	249	*	peak_5267
chr1	62703896	62704040	145	*	peak_5268
chr1	4809106	4809452	347	*	peak_5269
chr1	69540618	69540959	342	*	peak_5270
chr1	78476181	78476576	396	*	peak_5271
chr1	132008685	132009100	416	*	peak_5272
chr1	118390336	118390669	334	*	peak_5273
chr1	58712931	58713070	140	*	peak_5274
chr1	43533527	43533711	185	*	peak_5275
chr1	75145854	75146065	212	*	peak_5276
chr1	64031859	64032343	485	*	peak_5277
chr1	10042166	10042363	198	*	peak_5278
chr1	88205522	88205699	178	*	peak_5279
chr1	87758306	87758700	395	*	peak_5280
chr1	6733944	6734222	279	*	peak_5281
chr1	91386342	91386677	336	*	peak_5282
chr1	51798508	51799004	497	*	peak_5283
chr1	156655570	156655985	416	*	peak_5284
chr1	12883382	12883845	464	*	peak_5285
chr1	92512333	92512763	431	*	peak_5286
chr1	74595810	74596303	494	*	peak_5287
chr1	107080331	107080436	106	*	peak_5288
chr1	58529256	58529723	468	*	peak_5289
chr1	163933773	163934117	345	*	peak_5290
chr1	175882911	175883123	213	*	peak_5291
chr1	182128835	182128956	122	*	peak_5292
chr1	134185039	134185160	122	*	peak_5293
chr1	180181325	180181484	160	*	peak_5294
chr1	136053144	136053529	386	*	peak_5295
chr1	57775580	57776069	490	*	peak_5296
chr1	64694306	64694416	111	*	peak_5297
chr1	75240669	75240867	199	*	peak_5298
chr1	165792323	165792631	309	*	peak_5299
chr1	138484291	138484635	345	*	peak_5300
chr1	131871224	131871428	205	*	peak_5301
chr1	37432933	37433326	394	*	peak_5302
chr1	153426485	153426790	306	*	peak_5303
chr1	131689806	131689969	164	*	peak_5304
chr1	52790912	52791268	357	*	peak_5305
chr1	75146196	75146567	372	*	peak_5306
chr1	134183939	134184267	329	*	peak_5307
chr1	180989860	180990273	414	*	peak_5308
chr1	180168027	180168277	251	*	peak_5309
chr1	162671338	162671596	259	*	peak_5310
chr1	152808673	152808937	265	*	peak_5311
chr1	131439881	131440067	187	*	peak_5312
chr1	151757364	151757695	332	*	peak_5313
chr1	60411677	60411868	192	*	peak_5314
chr1	170922353	170922686	334	*	peak_5315
chr1	66926733	66926893	161	*	peak_5316
chr1	170143032	170143351	320	*	peak_5317
chr1	136481277	136481657	381	*	peak_5318
chr1	181907890	181908152	263	*	peak_5319
chr1	134542360	134542492	133	*	peak_5320
chr1	167235796	167236055	260	*	peak_5321
chr1	131914961	131915434	474	*	peak_5322
chr1	183339440	183339709	270	*	peak_5323
chr1	55202149	55202351	203	*	peak_5324
chr1	192102570	192102818	249	*	peak_5325
chr1	171271242	171271367	126	*	peak_5326
chr1	16642055	16642370	316	*	peak_5327
chr1	24024577	24024869	293	*	peak_5328
chr1	36511962	36512401	440	*	peak_5329
chr1	92919329	92919609	281	*	peak_5330
chr1	150451404	150451527	124	*	peak_5331
chr1	133898507	133898851	345	*	peak_5332
chr1	92911121	92911240	120	*	peak_5333
chr1	187215670	187216039	370	*	peak_5334
chr1	131803013	131803479	467	*	peak_5335
chr1	40327049	40327524	476	*	peak_5336
chr1	86022803	86023006	204	*	peak_5337
chr1	136476800	136476924	125	*	peak_5338
chr1	183327426	183327891	466	*	peak_5339
chr1	44090643	44090936	294	*	peak_5340
chr1	75319156	75319497	342	*	peak_5341
chr1	136468330	136468825	496	*	peak_5342
chr1	93042556	93042774	219	*	peak_5343
chr1	157178130	157178302	173	*	peak_5344
chr1	136417269	136417410	142	*	peak_5345
chr1	65178211	65178370	160	*	peak_5346
chr1	56796661	56796841	181	*	peak_5347
chr1	160088403	160088607	205	*	peak_5348
chr1	160981286	160981393	108	*	peak_5349
chr1	71586046	71586487	442	*	peak_5350
chr1	74294581	74294738	158	*	peak_5351
chr1	170908083	170908362	280	*	peak_5352
chr1	44555334	44555827	494	*	peak_5353
chr1	64692059	64692351	293	*	peak_5354
chr1	87478708	87478848	141	*	peak_5355
chr1	132026903	132027198	296	*	peak_5356
chr1	92917531	92917768	238	*	peak_5357
chr1	4911101	4911429	329	*	peak_5358
chr1	36817766	36817956	191	*	peak_5359
chr1	38866968	38867374	407	*	peak_5360
chr1	93806294	93806664	371	*	peak_5361
chr1	138483537	138483850	314	*	peak_5362
chr1	87470418	87470902	485	*	peak_5363
chr1	99775614	99776108	495	*	peak_5364
chr1	167005093	167005555	463	*	peak_5365
chr1	106862200	106862646	447	*	peak_5366
chr1	170961449	170961560	112	*	peak_5367
chr1	91542438	91542663	226	*	peak_5368
chr1	75217444	75217831	388	*	peak_5369
chr1	78101864	78102274	411	*	peak_5370
chr1	176789939	176790142	204	*	peak_5371
chr1	134182999	134183212	214	*	peak_5372
chr1	133049433	133049924	492	*	peak_5373
chr1	107362737	107363103	367	*	peak_5374
chr1	133607037	133607405	369	*	peak_5375
chr1	165594215	165594592	378	*	peak_5376
chr1	126223379	126223576	198	*	peak_5377
chr1	121305350	121305536	187	*	peak_5378
chr1	91545068	91545365	298	*	peak_5379
chr1	93021069	93021181	113	*	peak_5380
chr1	65161207	65161497	291	*	peak_5381
chr1	99775698	99775971	274	*	peak_5382
chr1	125917128	125917447	320	*	peak_5383
chr1	163996729	163997171	443	*	peak_5384
chr1	130933578	130933768	191	*	peak_5385
chr1	185456418	185456527	110	*	peak_5386
chr1	156037176	156037512	337	*	peak_5387
chr1	161073690	161074185	496	*	peak_5388
chr1	131691579	131691805	227	*	peak_5389
chr1	156653892	156654243	352	*	peak_5390
chr1	150102969	150103314	346	*	peak_5391
chr1	97645998	97646264	267	*	peak_5392
chr1	131295650	131296039	390	*	peak_5393
chr1	79726766	79727109	344	*	peak_5394
chr1	133311027	133311504	478	*	peak_5395
chr1	180172306	180172487	182	*	peak_5396
chr1	92638971	92639295	325	*	peak_5397
chr1	119924042	119924198	157	*	peak_5398
chr1	91376528	91376892	365	*	peak_5399
chr1	85720776	85720953	178	*	peak_5400
chr1	125394636	125394868	233	*	peak_5401
chr1	133259852	133260273	422	*	peak_5402
chr1	181054583	181054926	344	*	peak_5403
chr1	51470765	51470948	184	*	peak_5404
chr1	171638163	171638659	497	*	peak_5405
chr1	171345422	171345630	209	*	peak_5406
chr1	173723840	173724088	249	*	peak_5407
chr1	156559354	156559739	386	*	peak_5408
chr1	72584814	72584996	183	*	peak_5409
chr1	59972781	59973227	447	*	peak_5410
chr1	171020330	171020652	323	*	peak_5411
chr1	36551279	36551658	380	*	peak_5412
chr1	164292516	164292959	444	*	peak_5413
chr1	152371675	152371971	297	*	peak_5414
chr1	105666504	105666924	421	*	peak_5415
chr1	16643111	16643438	328	*	peak_5416
chr1	180810538	180810747	210	*	peak_5417
chr1	157526381	157526615	235	*	peak_5418
chr1	157102381	157102731	351	*	peak_5419
chr1	34814209	34814323	115	*	peak_5420
chr1	52849214	52849684	471	*	peak_5421
chr1	75261908	75262051	144	*	peak_5422
chr1	85928730	85928976	247	*	peak_5423
chr1	175702799	175702992	194	*	peak_5424
chr1	97061498	97061796	299	*	peak_5425
chr1	63179952	63180291	340	*	peak_5426
chr1	135766895	135767354	460	*	peak_5427
chr1	182469703	182470055	353	*	peak_5428
chr1	59108410	59108734	325	*	peak_5429
chr1	168158414	168158695	282	*	peak_5430
chr1	77369176	77369522	347	*	peak_5431
chr1	171156745	171157049	305	*	peak_5432
chr1	191008443	191008649	207	*	peak_5433
chr1	86023048	86023219	172	*	peak_5434
chr1	93863859	93864216	358	*	peak_5435
chr1	36842477	36842866	390	*	peak_5436
chr1	16643750	16644116	367	*	peak_5437
chr1	180949897	180950332	436	*	peak_5438
chr1	156008219	156008685	467	*	peak_5439
chr1	180853713	180853961	249	*	peak_5440
chr1	183420292	183420598	307	*	peak_5441
chr1	125916033	125916363	331	*	peak_5442
chr1	100099695	100100110	416	*	peak_5443
chr1	195043266	195043447	182	*	peak_5444
chr1	75181942	75182144	203	*	peak_5445
chr1	22290462	22290922	461	*	peak_5446
chr1	37464935	37465182	248	*	peak_5447
chr1	186724553	186724661	109	*	peak_5448
chr1	131185311	131185524	214	*	peak_5449
chr1	93991092	93991308	217	*	peak_5450
chr1	75260100	75260395	296	*	peak_5451
chr1	51473285	51473477	193	*	peak_5452
chr1	9982418	9982523	106	*	peak_5453
chr1	93481711	93482034	324	*	peak_5454
chr1	118392710	118392949	240	*	peak_5455
chr1	81077789	81078104	316	*	peak_5456
chr1	93481438	93481666	229	*	peak_5457
chr1	46359963	46360172	210	*	peak_5458
chr1	54985941	54986296	356	*	peak_5459
chr1	5913988	5914359	372	*	peak_5460
chr1	32177890	32178373	484	*	peak_5461
chr1	75183345	75183470	126	*	peak_5462
chr1	170879291	170879544	254	*	peak_5463
chr1	60493216	60493670	455	*	peak_5464
chr1	161398218	161398582	365	*	peak_5465
chr1	193174937	193175144	208	*	peak_5466
chr1	97059272	97059554	283	*	peak_5467
chr1	135836518	135836791	274	*	peak_5468
chr1	161242525	161242812	288	*	peak_5469
chr1	132030025	132030443	419	*	peak_5470
chr1	171141321	171141506	186	*	peak_5471
chr1	131869611	131870030	420	*	peak_5472
chr1	92911241	92911518	278	*	peak_5473
chr1	44087085	44087356	272	*	peak_5474
chr1	16231280	16231439	160	*	peak_5475
chr1	75200570	75200858	289	*	peak_5476
chr1	34441381	34441732	352	*	peak_5477
chr1	63446343	63446565	223	*	peak_5478
chr1	135402986	135403242	257	*	peak_5479
chr1	55086084	55086498	415	*	peak_5480
chr1	135442694	135442960	267	*	peak_5481
chr1	71629457	71629811	355	*	peak_5482
chr1	37612477	37612637	161	*	peak_5483
chr1	125873217	125873703	487	*	peak_5484
chr1	60412223	60412333	111	*	peak_5485
chr1	87387439	87387569	131	*	peak_5486
chr1	75318699	75319163	465	*	peak_5487
chr1	160257345	160257573	229	*	peak_5488
chr1	66388149	66388471	323	*	peak_5489
chr1	173216307	173216653	347	*	peak_5490
chr1	184729128	184729495	368	*	peak_5491
chr1	87944647	87945137	491	*	peak_5492
chr1	191039391	191039620	230	*	peak_5493
chr1	75193203	75193423	221	*	peak_5494
chr1	171345428	171345713	286	*	peak_5495
chr1	162875967	162876147	181	*	peak_5496
chr1	63187400	63187865	466	*	peak_5497
chr1	165876012	165876435	424	*	peak_5498
chr1	52459843	52460167	325	*	peak_5499
chr1	87510267	87510657	391	*	peak_5500
chr1	60438355	60438607	253	*	peak_5501
chr1	52185452	52185836	385	*	peak_5502
chr1	45823306	45823461	156	*	peak_5503
chr1	93407082	93407244	163	*	peak_5504
chr1	75212606	75212927	322	*	peak_5505
chr1	140246511	140246957	447	*	peak_5506
chr1	88097365	88097698	334	*	peak_5507
chr1	105557036	105557164	129	*	peak_5508
chr1	4494869	4495136	268	*	peak_5509
chr1	133899061	133899353	293	*	peak_5510
chr1	161072066	161072426	361	*	peak_5511
chr1	93831836	93832105	270	*	peak_5512
chr1	75136417	75136679	263	*	peak_5513
chr1	161041699	161042117	419	*	peak_5514
chr1	64607988	64608376	389	*	peak_5515
chr1	183302288	183302710	423	*	peak_5516
chr1	152518607	152519091	485	*	peak_5517
chr1	164313884	164314336	453	*	peak_5518
chr1	177447222	177447660	439	*	peak_5519
chr1	192105169	192105423	255	*	peak_5520
chr1	155191733	155191919	187	*	peak_5521
chr1	55131494	55131773	280	*	peak_5522
chr1	173332961	173333081	121	*	peak_5523
chr1	143743195	143743556	362	*	peak_5524
chr1	161018667	161018846	180	*	peak_5525
chr1	36385573	36385904	332	*	peak_5526
chr1	92494223	92494464	242	*	peak_5527
chr1	55133792	55133986	195	*	peak_5528
chr1	179961231	179961554	324	*	peak_5529
chr1	153221391	153221572	182	*	peak_5530
chr1	9799436	9799571	136	*	peak_5531
chr1	45312708	45312848	141	*	peak_5532
chr1	91147919	91148383	465	*	peak_5533
chr1	75547383	75547561	179	*	peak_5534
chr1	17602589	17603074	486	*	peak_5535
chr1	159233014	159233170	157	*	peak_5536
chr1	132320365	132320484	120	*	peak_5537
chr1	66701174	66701363	190	*	peak_5538
chr1	180947438	180947648	211	*	peak_5539
chr1	60411729	60412198	470	*	peak_5540
chr1	79611107	79611457	351	*	peak_5541
chr1	128332988	128333241	254	*	peak_5542
chr1	66421956	66422276	321	*	peak_5543
chr1	134037505	134037889	385	*	peak_5544
chr1	53351061	53351364	304	*	peak_5545
chr1	131023210	131023425	216	*	peak_5546
chr1	40000411	40000553	143	*	peak_5547
chr1	132303120	132303326	207	*	peak_5548
chr1	87087901	87088043	143	*	peak_5549
chr1	156562183	156562508	326	*	peak_5550
chr1	160908802	160909249	448	*	peak_5551
chr1	13582575	13583019	445	*	peak_5552
chr1	33746041	33746317	277	*	peak_5553
chr1	169975999	169976131	133	*	peak_5554
chr1	82729505	82729807	303	*	peak_5555
chr1	175689302	175689799	498	*	peak_5556
chr1	150450730	150451143	414	*	peak_5557
chr1	64608281	64608466	186	*	peak_5558
chr1	165175070	165175336	267	*	peak_5559
chr1	177444515	177444803	289	*	peak_5560
chr1	55203158	55203529	372	*	peak_5561
chr1	54649569	54649785	217	*	peak_5562
chr1	106540919	106541355	437	*	peak_5563
chr1	127778830	127779127	298	*	peak_5564
chr1	84082878	84083359	482	*	peak_5565
chr1	75308820	75308995	176	*	peak_5566
chr1	171522045	171522290	246	*	peak_5567
chr1	52461809	52462190	382	*	peak_5568
chr1	91147318	91147686	369	*	peak_5569
chr1	165486932	165487141	210	*	peak_5570
chr1	139248769	139248915	147	*	peak_5571
chr1	36309659	36309980	322	*	peak_5572
chr1	53932160	53932315	156	*	peak_5573
chr1	37873445	37873636	192	*	peak_5574
chr1	171345128	171345559	432	*	peak_5575
chr1	160197013	160197328	316	*	peak_5576
chr1	12692778	12693175	398	*	peak_5577
chr1	93831074	93831562	489	*	peak_5578
chr1	161073044	161073281	238	*	peak_5579
chr1	131021949	131022273	325	*	peak_5580
chr1	190949972	190950216	245	*	peak_5581
chr1	44554741	44554856	116	*	peak_5582
chr1	180227608	180227908	301	*	peak_5583
chr1	138855408	138855858	451	*	peak_5584
chr1	75481865	75482232	368	*	peak_5585
chr1	183327103	183327480	378	*	peak_5586
chr1	180730130	180730605	476	*	peak_5587
chr1	91299175	91299339	165	*	peak_5588
chr1	58433291	58433631	341	*	peak_5589
chr1	161010746	161010913	168	*	peak_5590
chr1	166259012	166259357	346	*	peak_5591
chr1	153750982	153751268	287	*	peak_5592
chr1	190701908	190702196	289	*	peak_5593
chr1	173333055	173333450	396	*	peak_5594
chr1	135387703	135387905	203	*	peak_5595
chr1	136222542	136222888	347	*	peak_5596
chr1	39901903	39902198	296	*	peak_5597
chr1	172201130	172201474	345	*	peak_5598
chr1	183136993	183137414	422	*	peak_5599
chr1	19211515	19211954	440	*	peak_5600
chr1	107080927	107081147	221	*	peak_5601
chr1	4810102	4810505	404	*	peak_5602
chr1	56795681	56795781	101	*	peak_5603
chr1	175623435	175623660	226	*	peak_5604
chr1	38865359	38865649	291	*	peak_5605
chr1	131259726	131259937	212	*	peak_5606
chr1	133622119	133622288	170	*	peak_5607
chr1	51467065	51467166	102	*	peak_5608
chr1	176736022	176736345	324	*	peak_5609
chr1	9548736	9549212	477	*	peak_5610
chr1	84794370	84794809	440	*	peak_5611
chr1	93486382	93486641	260	*	peak_5612
chr1	131800318	131800690	373	*	peak_5613
chr1	159234900	159235106	207	*	peak_5614
chr1	44552628	44553091	464	*	peak_5615
chr1	4498760	4498864	105	*	peak_5616
chr1	97706901	97707214	314	*	peak_5617
chr1	91955398	91955573	176	*	peak_5618
chr1	107078714	107079105	392	*	peak_5619
chr1	74857954	74858443	490	*	peak_5620
chr1	121304740	121305164	425	*	peak_5621
chr1	192515583	192516000	418	*	peak_5622
chr1	34477091	34477527	437	*	peak_5623
chr1	156839460	156839675	216	*	peak_5624
chr1	159234273	159234510	238	*	peak_5625
chr1	39619873	39620326	454	*	peak_5626
chr1	58651351	58651777	427	*	peak_5627
chr1	182764731	182765188	458	*	peak_5628
chr1	184897754	184898168	415	*	peak_5629
chr1	86024233	86024595	363	*	peak_5630
chr1	156296658	156296935	278	*	peak_5631
chr1	134200867	134201100	234	*	peak_5632
chr1	171022111	171022295	185	*	peak_5633
chr1	91385871	91386162	292	*	peak_5634
chr1	37216267	37216594	328	*	peak_5635
chr1	119590807	119591215	409	*	peak_5636
chr1	171220892	171221283	392	*	peak_5637
chr1	132479707	132479968	262	*	peak_5638
chr1	63179168	63179312	145	*	peak_5639
chr1	93863426	93863553	128	*	peak_5640
chr1	182320465	182320594	130	*	peak_5641
chr1	77404494	77404744	251	*	peak_5642
chr1	78659397	78659542	146	*	peak_5643
chr1	75475316	75475684	369	*	peak_5644
chr1	162888877	162889367	491	*	peak_5645
chr1	86592074	86592562	489	*	peak_5646
chr1	132039997	132040104	108	*	peak_5647
chr1	171122219	171122371	153	*	peak_5648
chr1	33781140	33781483	344	*	peak_5649
chr1	86306542	86306975	434	*	peak_5650
chr1	120121261	120121408	148	*	peak_5651
chr1	52167827	52167958	132	*	peak_5652
chr1	51470885	51471168	284	*	peak_5653
chr1	166384403	166384699	297	*	peak_5654
chr1	164071149	164071429	281	*	peak_5655
chr1	106939570	106939703	134	*	peak_5656
chr1	8365202	8365632	431	*	peak_5657
chr1	132572369	132572821	453	*	peak_5658
chr1	172378057	172378196	140	*	peak_5659
chr1	156817281	156817644	364	*	peak_5660
chr1	164444872	164445229	358	*	peak_5661
chr1	174012615	174012794	180	*	peak_5662
chr1	4808575	4809055	481	*	peak_5663
chr1	150101881	150102245	365	*	peak_5664
chr1	4773572	4774007	436	*	peak_5665
chr1	90999161	90999599	439	*	peak_5666
chr1	153457662	153458047	386	*	peak_5667
chr1	92637212	92637441	230	*	peak_5668
chr1	182317433	182317718	286	*	peak_5669
chr1	153905198	153905527	330	*	peak_5670
chr1	74595912	74596208	297	*	peak_5671
chr1	143777325	143777517	193	*	peak_5672
chr1	52659452	52659554	103	*	peak_5673
chr1	11265605	11265711	107	*	peak_5674
chr1	40581964	40582296	333	*	peak_5675
chr1	37612721	37613147	427	*	peak_5676
chr1	173636218	173636536	319	*	peak_5677
chr1	72583893	72584264	372	*	peak_5678
chr1	174250545	174250705	161	*	peak_5679
chr1	121431176	121431595	420	*	peak_5680
chr1	155701498	155701769	272	*	peak_5681
chr1	90770458	90770692	235	*	peak_5682
chr1	66702795	66702909	115	*	peak_5683
chr1	72646842	72646980	139	*	peak_5684
chr1	135872709	135873080	372	*	peak_5685
chr1	75402577	75402810	234	*	peak_5686
chr1	78426282	78426519	238	*	peak_5687
chr1	79702711	79702927	217	*	peak_5688
chr1	146500192	146500659	468	*	peak_5689
chr1	192099031	192099420	390	*	peak_5690
chr1	190927526	190927712	187	*	peak_5691
chr1	4862945	4863099	155	*	peak_5692
chr1	132513471	132513615	145	*	peak_5693
chr1	75386238	75386450	213	*	peak_5694
chr1	42888387	42888602	216	*	peak_5695
chr1	132988585	132988891	307	*	peak_5696
chr1	93482237	93482421	185	*	peak_5697
chr1	37220567	37220867	301	*	peak_5698
chr1	171283645	171283809	165	*	peak_5699
chr1	172010009	172010327	319	*	peak_5700
chr1	172322288	172322777	490	*	peak_5701
chr1	133640290	133640410	121	*	peak_5702
chr1	180977053	180977343	291	*	peak_5703
chr1	59991791	59992109	319	*	peak_5704
chr1	131599241	131599689	449	*	peak_5705
chr1	119767631	119768080	450	*	peak_5706
chr1	74599541	74599728	188	*	peak_5707
chr1	135387710	135387946	237	*	peak_5708
chr1	95317753	95317912	160	*	peak_5709
chr1	37990538	37990880	343	*	peak_5710
chr1	87389274	87389610	337	*	peak_5711
chr1	136268858	136269146	289	*	peak_5712
chr1	156366009	156366461	453	*	peak_5713
chr1	187218971	187219390	420	*	peak_5714
chr1	89953923	89954071	149	*	peak_5715
chr1	59125132	59125349	218	*	peak_5716
chr1	166255913	166256404	492	*	peak_5717
chr1	180641503	180641748	246	*	peak_5718
chr1	75221484	75221802	319	*	peak_5719
chr1	33852205	33852644	440	*	peak_5720
chr1	75486534	75486773	240	*	peak_5721
chr1	13578250	13578451	202	*	peak_5722
chr1	57382036	57382367	332	*	peak_5723
chr1	36427953	36428109	157	*	peak_5724
